"cohortId","name","cohortName","logicDescription","phenotypeId","atlasId","concept_id","concept_name","concept_code","matching_drug_cohort_id","intersection_drug","intersection_event","fixed_TAR"
181,"generic_intersection_drug_event2","Phenobarbital + Hypersomnia (anch. event start) (TAR=90)","Phenobarbital + Hypersomnia (anch. event start) (TAR=90)",0,0,0,"0","0",0,28,96,90
172,"generic_intersection_drug_event2","Cytarabine + Facial paralysis (anch. event start) (TAR=90)","Cytarabine + Facial paralysis (anch. event start) (TAR=90)",0,0,0,"0","0",0,20,95,90
179,"generic_intersection_drug_event2","Ofloxacin + Sleep disorder (anch. event start) (TAR=90)","Ofloxacin + Sleep disorder (anch. event start) (TAR=90)",0,0,0,"0","0",0,26,101,90
168,"generic_intersection_drug_event2","Amiodarone + Thrombophlebitis (anch. event start) (TAR=90)","Amiodarone + Thrombophlebitis (anch. event start) (TAR=90)",0,0,0,"0","0",0,16,103,90
169,"generic_intersection_drug_event2","Bicalutamide + Thrombocytopenia (anch. event start) (TAR=90)","Bicalutamide + Thrombocytopenia (anch. event start) (TAR=90)",0,0,0,"0","0",0,17,102,90
176,"generic_intersection_drug_event2","Imatinib + Cardiomyopathy (anch. event start) (TAR=90)","Imatinib + Cardiomyopathy (anch. event start) (TAR=90)",0,0,0,"0","0",0,24,91,90
171,"generic_intersection_drug_event2","Cyclophosphamide + Cerebral infarction (anch. event start) (TAR=90)","Cyclophosphamide + Cerebral infarction (anch. event start) (TAR=90)",0,0,0,"0","0",0,19,92,90
182,"generic_intersection_drug_event2","Sildenafil + Ischaemic stroke (anch. event start) (TAR=90)","Sildenafil + Ischaemic stroke (anch. event start) (TAR=90)",0,0,0,"0","0",0,29,97,90
178,"generic_intersection_drug_event2","Metformin + Circulatory collapse (anch. event start) (TAR=90)","Metformin + Circulatory collapse (anch. event start) (TAR=90)",0,0,0,"0","0",0,25,93,90
175,"generic_intersection_drug_event2","Gemcitabine + Cerebral infarction (anch. event start) (TAR=90)","Gemcitabine + Cerebral infarction (anch. event start) (TAR=90)",0,0,0,"0","0",0,23,92,90
177,"generic_intersection_drug_event2","Imatinib + Platelet disorder (anch. event start) (TAR=90)","Imatinib + Platelet disorder (anch. event start) (TAR=90)",0,0,0,"0","0",0,24,100,90
170,"generic_intersection_drug_event2","Clopidogrel + Pericardial effusion (anch. event start) (TAR=90)","Clopidogrel + Pericardial effusion (anch. event start) (TAR=90)",0,0,0,"0","0",0,18,98,90
173,"generic_intersection_drug_event2","Dexamethasone + Disseminated intravascular coagulation (anch. event start) (TAR=90)","Dexamethasone + Disseminated intravascular coagulation (anch. event start) (TAR=90)",0,0,0,"0","0",0,21,94,90
183,"generic_intersection_drug_event2","Sodium chloride + Phlebitis (anch. event start) (TAR=90)","Sodium chloride + Phlebitis (anch. event start) (TAR=90)",0,0,0,"0","0",0,30,99,90
180,"generic_intersection_drug_event2","Paclitaxel + Disseminated intravascular coagulation (anch. event start) (TAR=90)","Paclitaxel + Disseminated intravascular coagulation (anch. event start) (TAR=90)",0,0,0,"0","0",0,27,94,90
174,"generic_intersection_drug_event2","Digoxin + Thrombocytopenia (anch. event start) (TAR=90)","Digoxin + Thrombocytopenia (anch. event start) (TAR=90)",0,0,0,"0","0",0,22,102,90
197,"generic_intersection_drug_event2","Phenobarbital + Hypersomnia (anch. event start) (TAR=365)","Phenobarbital + Hypersomnia (anch. event start) (TAR=365)",0,0,0,"0","0",0,43,96,365
188,"generic_intersection_drug_event2","Cytarabine + Facial paralysis (anch. event start) (TAR=365)","Cytarabine + Facial paralysis (anch. event start) (TAR=365)",0,0,0,"0","0",0,35,95,365
195,"generic_intersection_drug_event2","Ofloxacin + Sleep disorder (anch. event start) (TAR=365)","Ofloxacin + Sleep disorder (anch. event start) (TAR=365)",0,0,0,"0","0",0,41,101,365
184,"generic_intersection_drug_event2","Amiodarone + Thrombophlebitis (anch. event start) (TAR=365)","Amiodarone + Thrombophlebitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,31,103,365
185,"generic_intersection_drug_event2","Bicalutamide + Thrombocytopenia (anch. event start) (TAR=365)","Bicalutamide + Thrombocytopenia (anch. event start) (TAR=365)",0,0,0,"0","0",0,32,102,365
192,"generic_intersection_drug_event2","Imatinib + Cardiomyopathy (anch. event start) (TAR=365)","Imatinib + Cardiomyopathy (anch. event start) (TAR=365)",0,0,0,"0","0",0,39,91,365
187,"generic_intersection_drug_event2","Cyclophosphamide + Cerebral infarction (anch. event start) (TAR=365)","Cyclophosphamide + Cerebral infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,34,92,365
198,"generic_intersection_drug_event2","Sildenafil + Ischaemic stroke (anch. event start) (TAR=365)","Sildenafil + Ischaemic stroke (anch. event start) (TAR=365)",0,0,0,"0","0",0,44,97,365
194,"generic_intersection_drug_event2","Metformin + Circulatory collapse (anch. event start) (TAR=365)","Metformin + Circulatory collapse (anch. event start) (TAR=365)",0,0,0,"0","0",0,40,93,365
191,"generic_intersection_drug_event2","Gemcitabine + Cerebral infarction (anch. event start) (TAR=365)","Gemcitabine + Cerebral infarction (anch. event start) (TAR=365)",0,0,0,"0","0",0,38,92,365
193,"generic_intersection_drug_event2","Imatinib + Platelet disorder (anch. event start) (TAR=365)","Imatinib + Platelet disorder (anch. event start) (TAR=365)",0,0,0,"0","0",0,39,100,365
186,"generic_intersection_drug_event2","Clopidogrel + Pericardial effusion (anch. event start) (TAR=365)","Clopidogrel + Pericardial effusion (anch. event start) (TAR=365)",0,0,0,"0","0",0,33,98,365
189,"generic_intersection_drug_event2","Dexamethasone + Disseminated intravascular coagulation (anch. event start) (TAR=365)","Dexamethasone + Disseminated intravascular coagulation (anch. event start) (TAR=365)",0,0,0,"0","0",0,36,94,365
199,"generic_intersection_drug_event2","Sodium chloride + Phlebitis (anch. event start) (TAR=365)","Sodium chloride + Phlebitis (anch. event start) (TAR=365)",0,0,0,"0","0",0,45,99,365
196,"generic_intersection_drug_event2","Paclitaxel + Disseminated intravascular coagulation (anch. event start) (TAR=365)","Paclitaxel + Disseminated intravascular coagulation (anch. event start) (TAR=365)",0,0,0,"0","0",0,42,94,365
190,"generic_intersection_drug_event2","Digoxin + Thrombocytopenia (anch. event start) (TAR=365)","Digoxin + Thrombocytopenia (anch. event start) (TAR=365)",0,0,0,"0","0",0,37,102,365
