"cohortId","name","cohortName","logicDescription","phenotypeId","atlasId","concept_id","concept_name","concept_code","matching_drug_cohort_id","intersection_drug","intersection_event","fixed_TAR"
654,"generic_comparator_drug_cohort","All drugs (matched to Amitriptyline) (TAR=90)","All drugs (matched to Amitriptyline) (TAR=90)",0,0,0,"0","0",168,0,0,90
671,"generic_comparator_drug_cohort","All drugs (matched to Cefepime) (TAR=90)","All drugs (matched to Cefepime) (TAR=90)",0,0,0,"0","0",185,0,0,90
657,"generic_comparator_drug_cohort","All drugs (matched to Ampicillin) (TAR=90)","All drugs (matched to Ampicillin) (TAR=90)",0,0,0,"0","0",171,0,0,90
706,"generic_comparator_drug_cohort","All drugs (matched to Finasteride) (TAR=90)","All drugs (matched to Finasteride) (TAR=90)",0,0,0,"0","0",220,0,0,90
780,"generic_comparator_drug_cohort","All drugs (matched to Quetiapine) (TAR=90)","All drugs (matched to Quetiapine) (TAR=90)",0,0,0,"0","0",294,0,0,90
808,"generic_comparator_drug_cohort","All drugs (matched to Voriconazole) (TAR=90)","All drugs (matched to Voriconazole) (TAR=90)",0,0,0,"0","0",322,0,0,90
668,"generic_comparator_drug_cohort","All drugs (matched to Carbamazepine) (TAR=90)","All drugs (matched to Carbamazepine) (TAR=90)",0,0,0,"0","0",182,0,0,90
738,"generic_comparator_drug_cohort","All drugs (matched to Magnesium sulfate) (TAR=90)","All drugs (matched to Magnesium sulfate) (TAR=90)",0,0,0,"0","0",252,0,0,90
700,"generic_comparator_drug_cohort","All drugs (matched to Erythromycin) (TAR=90)","All drugs (matched to Erythromycin) (TAR=90)",0,0,0,"0","0",214,0,0,90
790,"generic_comparator_drug_cohort","All drugs (matched to Sertraline) (TAR=90)","All drugs (matched to Sertraline) (TAR=90)",0,0,0,"0","0",304,0,0,90
718,"generic_comparator_drug_cohort","All drugs (matched to Haloperidol) (TAR=90)","All drugs (matched to Haloperidol) (TAR=90)",0,0,0,"0","0",232,0,0,90
772,"generic_comparator_drug_cohort","All drugs (matched to Pomalidomide) (TAR=90)","All drugs (matched to Pomalidomide) (TAR=90)",0,0,0,"0","0",286,0,0,90
651,"generic_comparator_drug_cohort","All drugs (matched to Allopurinol) (TAR=90)","All drugs (matched to Allopurinol) (TAR=90)",0,0,0,"0","0",165,0,0,90
766,"generic_comparator_drug_cohort","All drugs (matched to Oxytocin) (TAR=90)","All drugs (matched to Oxytocin) (TAR=90)",0,0,0,"0","0",280,0,0,90
769,"generic_comparator_drug_cohort","All drugs (matched to Pantoprazole) (TAR=90)","All drugs (matched to Pantoprazole) (TAR=90)",0,0,0,"0","0",283,0,0,90
684,"generic_comparator_drug_cohort","All drugs (matched to Clonidine) (TAR=90)","All drugs (matched to Clonidine) (TAR=90)",0,0,0,"0","0",198,0,0,90
701,"generic_comparator_drug_cohort","All drugs (matched to Escitalopram) (TAR=90)","All drugs (matched to Escitalopram) (TAR=90)",0,0,0,"0","0",215,0,0,90
697,"generic_comparator_drug_cohort","All drugs (matched to Duloxetine) (TAR=90)","All drugs (matched to Duloxetine) (TAR=90)",0,0,0,"0","0",211,0,0,90
681,"generic_comparator_drug_cohort","All drugs (matched to Cladribine) (TAR=90)","All drugs (matched to Cladribine) (TAR=90)",0,0,0,"0","0",195,0,0,90
810,"generic_comparator_drug_cohort","All drugs (matched to Zoledronic acid) (TAR=90)","All drugs (matched to Zoledronic acid) (TAR=90)",0,0,0,"0","0",324,0,0,90
757,"generic_comparator_drug_cohort","All drugs (matched to Nifedipine) (TAR=90)","All drugs (matched to Nifedipine) (TAR=90)",0,0,0,"0","0",271,0,0,90
791,"generic_comparator_drug_cohort","All drugs (matched to Sildenafil) (TAR=90)","All drugs (matched to Sildenafil) (TAR=90)",0,0,0,"0","0",305,0,0,90
802,"generic_comparator_drug_cohort","All drugs (matched to Topiramate) (TAR=90)","All drugs (matched to Topiramate) (TAR=90)",0,0,0,"0","0",316,0,0,90
661,"generic_comparator_drug_cohort","All drugs (matched to Azathioprine) (TAR=90)","All drugs (matched to Azathioprine) (TAR=90)",0,0,0,"0","0",175,0,0,90
692,"generic_comparator_drug_cohort","All drugs (matched to Digoxin) (TAR=90)","All drugs (matched to Digoxin) (TAR=90)",0,0,0,"0","0",206,0,0,90
650,"generic_comparator_drug_cohort","All drugs (matched to Acetazolamide) (TAR=90)","All drugs (matched to Acetazolamide) (TAR=90)",0,0,0,"0","0",164,0,0,90
725,"generic_comparator_drug_cohort","All drugs (matched to Iodixanol) (TAR=90)","All drugs (matched to Iodixanol) (TAR=90)",0,0,0,"0","0",239,0,0,90
806,"generic_comparator_drug_cohort","All drugs (matched to Venlafaxine) (TAR=90)","All drugs (matched to Venlafaxine) (TAR=90)",0,0,0,"0","0",320,0,0,90
680,"generic_comparator_drug_cohort","All drugs (matched to Citalopram) (TAR=90)","All drugs (matched to Citalopram) (TAR=90)",0,0,0,"0","0",194,0,0,90
711,"generic_comparator_drug_cohort","All drugs (matched to Fluoxetine) (TAR=90)","All drugs (matched to Fluoxetine) (TAR=90)",0,0,0,"0","0",225,0,0,90
809,"generic_comparator_drug_cohort","All drugs (matched to Warfarin) (TAR=90)","All drugs (matched to Warfarin) (TAR=90)",0,0,0,"0","0",323,0,0,90
741,"generic_comparator_drug_cohort","All drugs (matched to Memantine) (TAR=90)","All drugs (matched to Memantine) (TAR=90)",0,0,0,"0","0",255,0,0,90
726,"generic_comparator_drug_cohort","All drugs (matched to Irinotecan) (TAR=90)","All drugs (matched to Irinotecan) (TAR=90)",0,0,0,"0","0",240,0,0,90
666,"generic_comparator_drug_cohort","All drugs (matched to Cabazitaxel) (TAR=90)","All drugs (matched to Cabazitaxel) (TAR=90)",0,0,0,"0","0",180,0,0,90
672,"generic_comparator_drug_cohort","All drugs (matched to Ceftriaxone) (TAR=90)","All drugs (matched to Ceftriaxone) (TAR=90)",0,0,0,"0","0",186,0,0,90
677,"generic_comparator_drug_cohort","All drugs (matched to Cilostazol) (TAR=90)","All drugs (matched to Cilostazol) (TAR=90)",0,0,0,"0","0",191,0,0,90
777,"generic_comparator_drug_cohort","All drugs (matched to Progesterone) (TAR=90)","All drugs (matched to Progesterone) (TAR=90)",0,0,0,"0","0",291,0,0,90
728,"generic_comparator_drug_cohort","All drugs (matched to Lamivudine) (TAR=90)","All drugs (matched to Lamivudine) (TAR=90)",0,0,0,"0","0",242,0,0,90
793,"generic_comparator_drug_cohort","All drugs (matched to Sorafenib) (TAR=90)","All drugs (matched to Sorafenib) (TAR=90)",0,0,0,"0","0",307,0,0,90
740,"generic_comparator_drug_cohort","All drugs (matched to Melphalan) (TAR=90)","All drugs (matched to Melphalan) (TAR=90)",0,0,0,"0","0",254,0,0,90
764,"generic_comparator_drug_cohort","All drugs (matched to Oseltamivir) (TAR=90)","All drugs (matched to Oseltamivir) (TAR=90)",0,0,0,"0","0",278,0,0,90
732,"generic_comparator_drug_cohort","All drugs (matched to Levetiracetam) (TAR=90)","All drugs (matched to Levetiracetam) (TAR=90)",0,0,0,"0","0",246,0,0,90
652,"generic_comparator_drug_cohort","All drugs (matched to Alprazolam) (TAR=90)","All drugs (matched to Alprazolam) (TAR=90)",0,0,0,"0","0",166,0,0,90
737,"generic_comparator_drug_cohort","All drugs (matched to Lorazepam) (TAR=90)","All drugs (matched to Lorazepam) (TAR=90)",0,0,0,"0","0",251,0,0,90
881,"generic_comparator_drug_cohort","All drugs (matched to Heparin) (TAR=365)","All drugs (matched to Heparin) (TAR=365)",0,0,0,"0","0",395,0,0,365
961,"generic_comparator_drug_cohort","All drugs (matched to Teriflunomide) (TAR=365)","All drugs (matched to Teriflunomide) (TAR=365)",0,0,0,"0","0",475,0,0,365
852,"generic_comparator_drug_cohort","All drugs (matched to Dexamethasone) (TAR=365)","All drugs (matched to Dexamethasone) (TAR=365)",0,0,0,"0","0",366,0,0,365
870,"generic_comparator_drug_cohort","All drugs (matched to Fluconazole) (TAR=365)","All drugs (matched to Fluconazole) (TAR=365)",0,0,0,"0","0",384,0,0,365
937,"generic_comparator_drug_cohort","All drugs (matched to Prednisone) (TAR=365)","All drugs (matched to Prednisone) (TAR=365)",0,0,0,"0","0",451,0,0,365
872,"generic_comparator_drug_cohort","All drugs (matched to Fluorouracil) (TAR=365)","All drugs (matched to Fluorouracil) (TAR=365)",0,0,0,"0","0",386,0,0,365
860,"generic_comparator_drug_cohort","All drugs (matched to Enoxaparin) (TAR=365)","All drugs (matched to Enoxaparin) (TAR=365)",0,0,0,"0","0",374,0,0,365
917,"generic_comparator_drug_cohort","All drugs (matched to Naproxen) (TAR=365)","All drugs (matched to Naproxen) (TAR=365)",0,0,0,"0","0",431,0,0,365
849,"generic_comparator_drug_cohort","All drugs (matched to Cyclophosphamide) (TAR=365)","All drugs (matched to Cyclophosphamide) (TAR=365)",0,0,0,"0","0",363,0,0,365
962,"generic_comparator_drug_cohort","All drugs (matched to Testosterone) (TAR=365)","All drugs (matched to Testosterone) (TAR=365)",0,0,0,"0","0",476,0,0,365
831,"generic_comparator_drug_cohort","All drugs (matched to Carboplatin) (TAR=365)","All drugs (matched to Carboplatin) (TAR=365)",0,0,0,"0","0",345,0,0,365
927,"generic_comparator_drug_cohort","All drugs (matched to Oxaliplatin) (TAR=365)","All drugs (matched to Oxaliplatin) (TAR=365)",0,0,0,"0","0",441,0,0,365
879,"generic_comparator_drug_cohort","All drugs (matched to Glatiramer) (TAR=365)","All drugs (matched to Glatiramer) (TAR=365)",0,0,0,"0","0",393,0,0,365
948,"generic_comparator_drug_cohort","All drugs (matched to Rivaroxaban) (TAR=365)","All drugs (matched to Rivaroxaban) (TAR=365)",0,0,0,"0","0",462,0,0,365
851,"generic_comparator_drug_cohort","All drugs (matched to Dabigatran) (TAR=365)","All drugs (matched to Dabigatran) (TAR=365)",0,0,0,"0","0",365,0,0,365
865,"generic_comparator_drug_cohort","All drugs (matched to Everolimus) (TAR=365)","All drugs (matched to Everolimus) (TAR=365)",0,0,0,"0","0",379,0,0,365
914,"generic_comparator_drug_cohort","All drugs (matched to Morphine) (TAR=365)","All drugs (matched to Morphine) (TAR=365)",0,0,0,"0","0",428,0,0,365
908,"generic_comparator_drug_cohort","All drugs (matched to Methylprednisolone) (TAR=365)","All drugs (matched to Methylprednisolone) (TAR=365)",0,0,0,"0","0",422,0,0,365
940,"generic_comparator_drug_cohort","All drugs (matched to Propofol) (TAR=365)","All drugs (matched to Propofol) (TAR=365)",0,0,0,"0","0",454,0,0,365
864,"generic_comparator_drug_cohort","All drugs (matched to Esomeprazole) (TAR=365)","All drugs (matched to Esomeprazole) (TAR=365)",0,0,0,"0","0",378,0,0,365
861,"generic_comparator_drug_cohort","All drugs (matched to Epirubicin) (TAR=365)","All drugs (matched to Epirubicin) (TAR=365)",0,0,0,"0","0",375,0,0,365
815,"generic_comparator_drug_cohort","All drugs (matched to Amiodarone) (TAR=365)","All drugs (matched to Amiodarone) (TAR=365)",0,0,0,"0","0",329,0,0,365
885,"generic_comparator_drug_cohort","All drugs (matched to Ifosfamide) (TAR=365)","All drugs (matched to Ifosfamide) (TAR=365)",0,0,0,"0","0",399,0,0,365
938,"generic_comparator_drug_cohort","All drugs (matched to Pregabalin) (TAR=365)","All drugs (matched to Pregabalin) (TAR=365)",0,0,0,"0","0",452,0,0,365
867,"generic_comparator_drug_cohort","All drugs (matched to Fentanyl) (TAR=365)","All drugs (matched to Fentanyl) (TAR=365)",0,0,0,"0","0",381,0,0,365
875,"generic_comparator_drug_cohort","All drugs (matched to Fulvestrant) (TAR=365)","All drugs (matched to Fulvestrant) (TAR=365)",0,0,0,"0","0",389,0,0,365
941,"generic_comparator_drug_cohort","All drugs (matched to Propranolol) (TAR=365)","All drugs (matched to Propranolol) (TAR=365)",0,0,0,"0","0",455,0,0,365
878,"generic_comparator_drug_cohort","All drugs (matched to Gemcitabine) (TAR=365)","All drugs (matched to Gemcitabine) (TAR=365)",0,0,0,"0","0",392,0,0,365
896,"generic_comparator_drug_cohort","All drugs (matched to Levothyroxine) (TAR=365)","All drugs (matched to Levothyroxine) (TAR=365)",0,0,0,"0","0",410,0,0,365
959,"generic_comparator_drug_cohort","All drugs (matched to Tadalafil) (TAR=365)","All drugs (matched to Tadalafil) (TAR=365)",0,0,0,"0","0",473,0,0,365
848,"generic_comparator_drug_cohort","All drugs (matched to Clozapine) (TAR=365)","All drugs (matched to Clozapine) (TAR=365)",0,0,0,"0","0",362,0,0,365
967,"generic_comparator_drug_cohort","All drugs (matched to Vancomycin) (TAR=365)","All drugs (matched to Vancomycin) (TAR=365)",0,0,0,"0","0",481,0,0,365
866,"generic_comparator_drug_cohort","All drugs (matched to Exemestane) (TAR=365)","All drugs (matched to Exemestane) (TAR=365)",0,0,0,"0","0",380,0,0,365
847,"generic_comparator_drug_cohort","All drugs (matched to Clopidogrel) (TAR=365)","All drugs (matched to Clopidogrel) (TAR=365)",0,0,0,"0","0",361,0,0,365
945,"generic_comparator_drug_cohort","All drugs (matched to Ribavirin) (TAR=365)","All drugs (matched to Ribavirin) (TAR=365)",0,0,0,"0","0",459,0,0,365
929,"generic_comparator_drug_cohort","All drugs (matched to Paclitaxel) (TAR=365)","All drugs (matched to Paclitaxel) (TAR=365)",0,0,0,"0","0",443,0,0,365
923,"generic_comparator_drug_cohort","All drugs (matched to Olanzapine) (TAR=365)","All drugs (matched to Olanzapine) (TAR=365)",0,0,0,"0","0",437,0,0,365
869,"generic_comparator_drug_cohort","All drugs (matched to Fingolimod) (TAR=365)","All drugs (matched to Fingolimod) (TAR=365)",0,0,0,"0","0",383,0,0,365
965,"generic_comparator_drug_cohort","All drugs (matched to Tramadol) (TAR=365)","All drugs (matched to Tramadol) (TAR=365)",0,0,0,"0","0",479,0,0,365
877,"generic_comparator_drug_cohort","All drugs (matched to Gabapentin) (TAR=365)","All drugs (matched to Gabapentin) (TAR=365)",0,0,0,"0","0",391,0,0,365
820,"generic_comparator_drug_cohort","All drugs (matched to Anastrozole) (TAR=365)","All drugs (matched to Anastrozole) (TAR=365)",0,0,0,"0","0",334,0,0,365
920,"generic_comparator_drug_cohort","All drugs (matched to Nitrofurantoin) (TAR=365)","All drugs (matched to Nitrofurantoin) (TAR=365)",0,0,0,"0","0",434,0,0,365
958,"generic_comparator_drug_cohort","All drugs (matched to Tacrolimus) (TAR=365)","All drugs (matched to Tacrolimus) (TAR=365)",0,0,0,"0","0",472,0,0,365
901,"generic_comparator_drug_cohort","All drugs (matched to Medroxyprogesterone) (TAR=365)","All drugs (matched to Medroxyprogesterone) (TAR=365)",0,0,0,"0","0",415,0,0,365
944,"generic_comparator_drug_cohort","All drugs (matched to Ranitidine) (TAR=365)","All drugs (matched to Ranitidine) (TAR=365)",0,0,0,"0","0",458,0,0,365
832,"generic_comparator_drug_cohort","All drugs (matched to Carfilzomib) (TAR=365)","All drugs (matched to Carfilzomib) (TAR=365)",0,0,0,"0","0",346,0,0,365
821,"generic_comparator_drug_cohort","All drugs (matched to Apixaban) (TAR=365)","All drugs (matched to Apixaban) (TAR=365)",0,0,0,"0","0",335,0,0,365
857,"generic_comparator_drug_cohort","All drugs (matched to Doxorubicin) (TAR=365)","All drugs (matched to Doxorubicin) (TAR=365)",0,0,0,"0","0",371,0,0,365
893,"generic_comparator_drug_cohort","All drugs (matched to Letrozole) (TAR=365)","All drugs (matched to Letrozole) (TAR=365)",0,0,0,"0","0",407,0,0,365
840,"generic_comparator_drug_cohort","All drugs (matched to Ciprofloxacin) (TAR=365)","All drugs (matched to Ciprofloxacin) (TAR=365)",0,0,0,"0","0",354,0,0,365
886,"generic_comparator_drug_cohort","All drugs (matched to Imatinib) (TAR=365)","All drugs (matched to Imatinib) (TAR=365)",0,0,0,"0","0",400,0,0,365
963,"generic_comparator_drug_cohort","All drugs (matched to Ticagrelor) (TAR=365)","All drugs (matched to Ticagrelor) (TAR=365)",0,0,0,"0","0",477,0,0,365
825,"generic_comparator_drug_cohort","All drugs (matched to Bisoprolol) (TAR=365)","All drugs (matched to Bisoprolol) (TAR=365)",0,0,0,"0","0",339,0,0,365
954,"generic_comparator_drug_cohort","All drugs (matched to Simvastatin) (TAR=365)","All drugs (matched to Simvastatin) (TAR=365)",0,0,0,"0","0",468,0,0,365
906,"generic_comparator_drug_cohort","All drugs (matched to Methotrexate) (TAR=365)","All drugs (matched to Methotrexate) (TAR=365)",0,0,0,"0","0",420,0,0,365
858,"generic_comparator_drug_cohort","All drugs (matched to Doxycycline) (TAR=365)","All drugs (matched to Doxycycline) (TAR=365)",0,0,0,"0","0",372,0,0,365
925,"generic_comparator_drug_cohort","All drugs (matched to Ondansetron) (TAR=365)","All drugs (matched to Ondansetron) (TAR=365)",0,0,0,"0","0",439,0,0,365
957,"generic_comparator_drug_cohort","All drugs (matched to Sunitinib) (TAR=365)","All drugs (matched to Sunitinib) (TAR=365)",0,0,0,"0","0",471,0,0,365
911,"generic_comparator_drug_cohort","All drugs (matched to Midazolam) (TAR=365)","All drugs (matched to Midazolam) (TAR=365)",0,0,0,"0","0",425,0,0,365
966,"generic_comparator_drug_cohort","All drugs (matched to Triamcinolone) (TAR=365)","All drugs (matched to Triamcinolone) (TAR=365)",0,0,0,"0","0",480,0,0,365
933,"generic_comparator_drug_cohort","All drugs (matched to Pioglitazone) (TAR=365)","All drugs (matched to Pioglitazone) (TAR=365)",0,0,0,"0","0",447,0,0,365
936,"generic_comparator_drug_cohort","All drugs (matched to Prednisolone) (TAR=365)","All drugs (matched to Prednisolone) (TAR=365)",0,0,0,"0","0",450,0,0,365
907,"generic_comparator_drug_cohort","All drugs (matched to Methylphenidate) (TAR=365)","All drugs (matched to Methylphenidate) (TAR=365)",0,0,0,"0","0",421,0,0,365
924,"generic_comparator_drug_cohort","All drugs (matched to Omeprazole) (TAR=365)","All drugs (matched to Omeprazole) (TAR=365)",0,0,0,"0","0",438,0,0,365
943,"generic_comparator_drug_cohort","All drugs (matched to Ramipril) (TAR=365)","All drugs (matched to Ramipril) (TAR=365)",0,0,0,"0","0",457,0,0,365
922,"generic_comparator_drug_cohort","All drugs (matched to Ofloxacin) (TAR=365)","All drugs (matched to Ofloxacin) (TAR=365)",0,0,0,"0","0",436,0,0,365
960,"generic_comparator_drug_cohort","All drugs (matched to Temozolomide) (TAR=365)","All drugs (matched to Temozolomide) (TAR=365)",0,0,0,"0","0",474,0,0,365
913,"generic_comparator_drug_cohort","All drugs (matched to Mitomycin) (TAR=365)","All drugs (matched to Mitomycin) (TAR=365)",0,0,0,"0","0",427,0,0,365
845,"generic_comparator_drug_cohort","All drugs (matched to Clindamycin) (TAR=365)","All drugs (matched to Clindamycin) (TAR=365)",0,0,0,"0","0",359,0,0,365
916,"generic_comparator_drug_cohort","All drugs (matched to Mycophenolic acid) (TAR=365)","All drugs (matched to Mycophenolic acid) (TAR=365)",0,0,0,"0","0",430,0,0,365
898,"generic_comparator_drug_cohort","All drugs (matched to Lithium) (TAR=365)","All drugs (matched to Lithium) (TAR=365)",0,0,0,"0","0",412,0,0,365
891,"generic_comparator_drug_cohort","All drugs (matched to Lamotrigine) (TAR=365)","All drugs (matched to Lamotrigine) (TAR=365)",0,0,0,"0","0",405,0,0,365
817,"generic_comparator_drug_cohort","All drugs (matched to Amoxicillin) (TAR=365)","All drugs (matched to Amoxicillin) (TAR=365)",0,0,0,"0","0",331,0,0,365
850,"generic_comparator_drug_cohort","All drugs (matched to Cytarabine) (TAR=365)","All drugs (matched to Cytarabine) (TAR=365)",0,0,0,"0","0",364,0,0,365
827,"generic_comparator_drug_cohort","All drugs (matched to Bupivacaine) (TAR=365)","All drugs (matched to Bupivacaine) (TAR=365)",0,0,0,"0","0",341,0,0,365
889,"generic_comparator_drug_cohort","All drugs (matched to Iron) (TAR=365)","All drugs (matched to Iron) (TAR=365)",0,0,0,"0","0",403,0,0,365
829,"generic_comparator_drug_cohort","All drugs (matched to Capecitabine) (TAR=365)","All drugs (matched to Capecitabine) (TAR=365)",0,0,0,"0","0",343,0,0,365
892,"generic_comparator_drug_cohort","All drugs (matched to Lenalidomide) (TAR=365)","All drugs (matched to Lenalidomide) (TAR=365)",0,0,0,"0","0",406,0,0,365
918,"generic_comparator_drug_cohort","All drugs (matched to Nicotine) (TAR=365)","All drugs (matched to Nicotine) (TAR=365)",0,0,0,"0","0",432,0,0,365
905,"generic_comparator_drug_cohort","All drugs (matched to Metformin) (TAR=365)","All drugs (matched to Metformin) (TAR=365)",0,0,0,"0","0",419,0,0,365
856,"generic_comparator_drug_cohort","All drugs (matched to Docetaxel) (TAR=365)","All drugs (matched to Docetaxel) (TAR=365)",0,0,0,"0","0",370,0,0,365
921,"generic_comparator_drug_cohort","All drugs (matched to Octreotide) (TAR=365)","All drugs (matched to Octreotide) (TAR=365)",0,0,0,"0","0",435,0,0,365
855,"generic_comparator_drug_cohort","All drugs (matched to Diphenhydramine) (TAR=365)","All drugs (matched to Diphenhydramine) (TAR=365)",0,0,0,"0","0",369,0,0,365
895,"generic_comparator_drug_cohort","All drugs (matched to Levofloxacin) (TAR=365)","All drugs (matched to Levofloxacin) (TAR=365)",0,0,0,"0","0",409,0,0,365
818,"generic_comparator_drug_cohort","All drugs (matched to Amphotericin b) (TAR=365)","All drugs (matched to Amphotericin b) (TAR=365)",0,0,0,"0","0",332,0,0,365
910,"generic_comparator_drug_cohort","All drugs (matched to Metoprolol) (TAR=365)","All drugs (matched to Metoprolol) (TAR=365)",0,0,0,"0","0",424,0,0,365
883,"generic_comparator_drug_cohort","All drugs (matched to Ibrutinib) (TAR=365)","All drugs (matched to Ibrutinib) (TAR=365)",0,0,0,"0","0",397,0,0,365
915,"generic_comparator_drug_cohort","All drugs (matched to Moxifloxacin) (TAR=365)","All drugs (matched to Moxifloxacin) (TAR=365)",0,0,0,"0","0",429,0,0,365
836,"generic_comparator_drug_cohort","All drugs (matched to Celecoxib) (TAR=365)","All drugs (matched to Celecoxib) (TAR=365)",0,0,0,"0","0",350,0,0,365
909,"generic_comparator_drug_cohort","All drugs (matched to Metoclopramide) (TAR=365)","All drugs (matched to Metoclopramide) (TAR=365)",0,0,0,"0","0",423,0,0,365
837,"generic_comparator_drug_cohort","All drugs (matched to Cetirizine) (TAR=365)","All drugs (matched to Cetirizine) (TAR=365)",0,0,0,"0","0",351,0,0,365
844,"generic_comparator_drug_cohort","All drugs (matched to Clarithromycin) (TAR=365)","All drugs (matched to Clarithromycin) (TAR=365)",0,0,0,"0","0",358,0,0,365
824,"generic_comparator_drug_cohort","All drugs (matched to Bicalutamide) (TAR=365)","All drugs (matched to Bicalutamide) (TAR=365)",0,0,0,"0","0",338,0,0,365
882,"generic_comparator_drug_cohort","All drugs (matched to Hydrocortisone) (TAR=365)","All drugs (matched to Hydrocortisone) (TAR=365)",0,0,0,"0","0",396,0,0,365
947,"generic_comparator_drug_cohort","All drugs (matched to Risperidone) (TAR=365)","All drugs (matched to Risperidone) (TAR=365)",0,0,0,"0","0",461,0,0,365
956,"generic_comparator_drug_cohort","All drugs (matched to Sulfasalazine) (TAR=365)","All drugs (matched to Sulfasalazine) (TAR=365)",0,0,0,"0","0",470,0,0,365
853,"generic_comparator_drug_cohort","All drugs (matched to Diclofenac) (TAR=365)","All drugs (matched to Diclofenac) (TAR=365)",0,0,0,"0","0",367,0,0,365
946,"generic_comparator_drug_cohort","All drugs (matched to Rifabutin) (TAR=365)","All drugs (matched to Rifabutin) (TAR=365)",0,0,0,"0","0",460,0,0,365
904,"generic_comparator_drug_cohort","All drugs (matched to Mepivacaine) (TAR=365)","All drugs (matched to Mepivacaine) (TAR=365)",0,0,0,"0","0",418,0,0,365
811,"generic_comparator_drug_cohort","All drugs (matched to Abiraterone) (TAR=365)","All drugs (matched to Abiraterone) (TAR=365)",0,0,0,"0","0",325,0,0,365
874,"generic_comparator_drug_cohort","All drugs (matched to Fluticasone) (TAR=365)","All drugs (matched to Fluticasone) (TAR=365)",0,0,0,"0","0",388,0,0,365
912,"generic_comparator_drug_cohort","All drugs (matched to Mirtazapine) (TAR=365)","All drugs (matched to Mirtazapine) (TAR=365)",0,0,0,"0","0",426,0,0,365
835,"generic_comparator_drug_cohort","All drugs (matched to Cefuroxime) (TAR=365)","All drugs (matched to Cefuroxime) (TAR=365)",0,0,0,"0","0",349,0,0,365
930,"generic_comparator_drug_cohort","All drugs (matched to Paliperidone) (TAR=365)","All drugs (matched to Paliperidone) (TAR=365)",0,0,0,"0","0",444,0,0,365
876,"generic_comparator_drug_cohort","All drugs (matched to Furosemide) (TAR=365)","All drugs (matched to Furosemide) (TAR=365)",0,0,0,"0","0",390,0,0,365
841,"generic_comparator_drug_cohort","All drugs (matched to Cisatracurium) (TAR=365)","All drugs (matched to Cisatracurium) (TAR=365)",0,0,0,"0","0",355,0,0,365
935,"generic_comparator_drug_cohort","All drugs (matched to Pravastatin) (TAR=365)","All drugs (matched to Pravastatin) (TAR=365)",0,0,0,"0","0",449,0,0,365
822,"generic_comparator_drug_cohort","All drugs (matched to Atomoxetine) (TAR=365)","All drugs (matched to Atomoxetine) (TAR=365)",0,0,0,"0","0",336,0,0,365
969,"generic_comparator_drug_cohort","All drugs (matched to Vinorelbine) (TAR=365)","All drugs (matched to Vinorelbine) (TAR=365)",0,0,0,"0","0",483,0,0,365
932,"generic_comparator_drug_cohort","All drugs (matched to Perindopril) (TAR=365)","All drugs (matched to Perindopril) (TAR=365)",0,0,0,"0","0",446,0,0,365
871,"generic_comparator_drug_cohort","All drugs (matched to Fludarabine) (TAR=365)","All drugs (matched to Fludarabine) (TAR=365)",0,0,0,"0","0",385,0,0,365
949,"generic_comparator_drug_cohort","All drugs (matched to Rivastigmine) (TAR=365)","All drugs (matched to Rivastigmine) (TAR=365)",0,0,0,"0","0",463,0,0,365
950,"generic_comparator_drug_cohort","All drugs (matched to Rocuronium) (TAR=365)","All drugs (matched to Rocuronium) (TAR=365)",0,0,0,"0","0",464,0,0,365
884,"generic_comparator_drug_cohort","All drugs (matched to Ibuprofen) (TAR=365)","All drugs (matched to Ibuprofen) (TAR=365)",0,0,0,"0","0",398,0,0,365
826,"generic_comparator_drug_cohort","All drugs (matched to Bleomycin) (TAR=365)","All drugs (matched to Bleomycin) (TAR=365)",0,0,0,"0","0",340,0,0,365
838,"generic_comparator_drug_cohort","All drugs (matched to Chlorhexidine) (TAR=365)","All drugs (matched to Chlorhexidine) (TAR=365)",0,0,0,"0","0",352,0,0,365
951,"generic_comparator_drug_cohort","All drugs (matched to Rosuvastatin) (TAR=365)","All drugs (matched to Rosuvastatin) (TAR=365)",0,0,0,"0","0",465,0,0,365
897,"generic_comparator_drug_cohort","All drugs (matched to Lidocaine) (TAR=365)","All drugs (matched to Lidocaine) (TAR=365)",0,0,0,"0","0",411,0,0,365
816,"generic_comparator_drug_cohort","All drugs (matched to Amitriptyline) (TAR=365)","All drugs (matched to Amitriptyline) (TAR=365)",0,0,0,"0","0",330,0,0,365
833,"generic_comparator_drug_cohort","All drugs (matched to Cefepime) (TAR=365)","All drugs (matched to Cefepime) (TAR=365)",0,0,0,"0","0",347,0,0,365
819,"generic_comparator_drug_cohort","All drugs (matched to Ampicillin) (TAR=365)","All drugs (matched to Ampicillin) (TAR=365)",0,0,0,"0","0",333,0,0,365
868,"generic_comparator_drug_cohort","All drugs (matched to Finasteride) (TAR=365)","All drugs (matched to Finasteride) (TAR=365)",0,0,0,"0","0",382,0,0,365
942,"generic_comparator_drug_cohort","All drugs (matched to Quetiapine) (TAR=365)","All drugs (matched to Quetiapine) (TAR=365)",0,0,0,"0","0",456,0,0,365
970,"generic_comparator_drug_cohort","All drugs (matched to Voriconazole) (TAR=365)","All drugs (matched to Voriconazole) (TAR=365)",0,0,0,"0","0",484,0,0,365
